,County Name,Measure Name,Score Readmission,Score,Score Medicare
10854,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.9,Not Available
10855,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,18.2,Not Available
10856,JACKSON,Rate of readmission for stroke patients,20.5,11.1,Not Available
10857,JACKSON,Hospital return days for heart attack patients,20.5,-0.1,Not Available
10858,JACKSON,Hospital return days for heart failure patients,20.5,17.8,Not Available
10859,JACKSON,Hospital return days for pneumonia patients,20.5,27.5,Not Available
10860,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,16.1,Not Available
10861,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,16.8,Not Available
10862,JACKSON,Rate of readmission for CABG,20.5,Not Available,Not Available
10863,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.3,Not Available
10864,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,23.4,Not Available
10865,JACKSON,Rate of readmission after hip/knee replacement,20.5,5.1,Not Available
10866,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.6,Not Available
10867,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,18.5,Not Available
10868,JACKSON,Rate of readmission for stroke patients,20.5,12.6,Not Available
10869,JACKSON,Hospital return days for heart attack patients,20.5,11.9,Not Available
10870,JACKSON,Hospital return days for heart failure patients,20.5,-10.9,Not Available
10871,JACKSON,Hospital return days for pneumonia patients,20.5,9.3,Not Available
10872,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,Not Available,Not Available
10873,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,17,Not Available
10874,JACKSON,Rate of readmission for CABG,20.5,Not Available,Not Available
10875,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.8,Not Available
10876,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,21.5,Not Available
10877,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.8,Not Available
10878,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,16.6,Not Available
10879,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,19.5,Not Available
10880,JACKSON,Rate of readmission for stroke patients,20.5,13,Not Available
10881,JACKSON,Hospital return days for heart attack patients,20.5,12.1,Not Available
10882,JACKSON,Hospital return days for heart failure patients,20.5,-7.7,Not Available
10883,JACKSON,Hospital return days for pneumonia patients,20.5,7.6,Not Available
10884,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,17.9,Not Available
10885,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,16.2,Not Available
10886,JACKSON,Rate of readmission for CABG,20.5,Not Available,Not Available
10887,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.3,Not Available
10888,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,20.8,Not Available
10889,JACKSON,Rate of readmission after hip/knee replacement,20.5,3.7,Not Available
10890,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.5,Not Available
10891,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,16.9,Not Available
10892,JACKSON,Rate of readmission for stroke patients,20.5,11.5,Not Available
10893,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,Not Available
10894,JACKSON,Hospital return days for heart failure patients,20.5,Not Available,Not Available
10895,JACKSON,Hospital return days for pneumonia patients,20.5,Not Available,Not Available
10896,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,Not Available,Not Available
10897,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,Not Available
10898,JACKSON,Rate of readmission for CABG,20.5,Not Available,Not Available
10899,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,Not Available,Not Available
10900,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,Not Available,Not Available
10901,JACKSON,Rate of readmission after hip/knee replacement,20.5,Not Available,Not Available
10902,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,Not Available,Not Available
10903,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,Not Available,Not Available
10904,JACKSON,Rate of readmission for stroke patients,20.5,Not Available,Not Available
10905,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,16.2,Not Available
10906,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,27.2,Not Available
10907,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,20.5,Not Available
10908,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,1
10909,JACKSON,Hospital return days for heart failure patients,20.5,Not Available,1
10910,JACKSON,Hospital return days for pneumonia patients,20.5,-12.5,1
10911,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,Not Available,1
10912,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,1
10913,JACKSON,Rate of readmission for CABG,20.5,Not Available,1
10914,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,Not Available,1
10915,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,Not Available,1
10916,JACKSON,Rate of readmission after hip/knee replacement,20.5,Not Available,1
10917,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15,1
10918,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,16.9,1
10919,JACKSON,Rate of readmission for stroke patients,20.5,Not Available,1
10920,JACKSON,Hospital return days for heart attack patients,20.5,15.1,1
10921,JACKSON,Hospital return days for heart failure patients,20.5,26.7,1
10922,JACKSON,Hospital return days for pneumonia patients,20.5,10.1,1
10923,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,18.3,1
10924,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,17.7,1
10925,JACKSON,Rate of readmission for CABG,20.5,13.5,1
10926,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.3,1
10927,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,23.2,1
10928,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.4,1
10929,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,16.5,1
10930,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.9,1
10931,JACKSON,Rate of readmission for stroke patients,20.5,12,1
10932,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,1
10933,JACKSON,Hospital return days for heart failure patients,20.5,32.5,1
10934,JACKSON,Hospital return days for pneumonia patients,20.5,37.8,1
10935,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,17.4,1
10936,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,1
10937,JACKSON,Rate of readmission for CABG,20.5,Not Available,1
10938,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,19.8,1
10939,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,20,1
10940,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.3,1
10941,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,16.2,1
10942,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.7,1
10943,JACKSON,Rate of readmission for stroke patients,20.5,11.3,1
10944,JACKSON,Hospital return days for heart attack patients,20.5,-22.8,1
10945,JACKSON,Hospital return days for heart failure patients,20.5,7.8,1
10946,JACKSON,Hospital return days for pneumonia patients,20.5,-0.6,1
10947,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,19.2,1
10948,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,14.7,1
10949,JACKSON,Rate of readmission for CABG,20.5,12.4,1
10950,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,19.1,1
10951,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,22.3,1
10952,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.7,1
10953,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.3,1
10954,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.5,1
10955,JACKSON,Rate of readmission for stroke patients,20.5,11.2,1
10956,JACKSON,Hospital return days for heart attack patients,20.5,30,1
10957,JACKSON,Hospital return days for heart failure patients,20.5,14,1
10958,JACKSON,Hospital return days for pneumonia patients,20.5,22,1
10959,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,16.2,1
10960,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,17.9,1
10961,JACKSON,Rate of readmission for CABG,20.5,13.6,1
10962,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,23.8,1
10963,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,23.9,1
10964,JACKSON,Rate of readmission after hip/knee replacement,20.5,6.2,1
10965,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,17.3,1
10966,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,18.3,1
10967,JACKSON,Rate of readmission for stroke patients,20.5,12.7,1
10968,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,1
10969,JACKSON,Hospital return days for heart failure patients,20.5,-23.7,1
10970,JACKSON,Hospital return days for pneumonia patients,20.5,22.9,1
10971,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,16.7,1
10972,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,1
10973,JACKSON,Rate of readmission for CABG,20.5,Not Available,1
10974,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,19.1,1
10975,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,21.6,1
10976,JACKSON,Rate of readmission after hip/knee replacement,20.5,3.8,1
10977,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,14.6,1
10978,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.4,1
10979,JACKSON,Rate of readmission for stroke patients,20.5,Not Available,1
10980,JACKSON,Hospital return days for heart attack patients,20.5,-13.3,1
10981,JACKSON,Hospital return days for heart failure patients,20.5,0.5,1
10982,JACKSON,Hospital return days for pneumonia patients,20.5,10.5,1
10983,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,18.5,1
10984,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,15.9,1
10985,JACKSON,Rate of readmission for CABG,20.5,12,1
10986,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.1,1
10987,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,20.3,1
10988,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.2,1
10989,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.9,1
10990,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,18.2,1
10991,JACKSON,Rate of readmission for stroke patients,20.5,11.1,1
10992,JACKSON,Hospital return days for heart attack patients,20.5,-0.1,1
10993,JACKSON,Hospital return days for heart failure patients,20.5,17.8,1
10994,JACKSON,Hospital return days for pneumonia patients,20.5,27.5,1
10995,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,16.1,1
10996,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,16.8,1
10997,JACKSON,Rate of readmission for CABG,20.5,Not Available,1
10998,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.3,1
10999,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,23.4,1
11000,JACKSON,Rate of readmission after hip/knee replacement,20.5,5.1,1
11001,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.6,1
11002,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,18.5,1
11003,JACKSON,Rate of readmission for stroke patients,20.5,12.6,1
11004,JACKSON,Hospital return days for heart attack patients,20.5,11.9,1
11005,JACKSON,Hospital return days for heart failure patients,20.5,-10.9,1
11006,JACKSON,Hospital return days for pneumonia patients,20.5,9.3,1
11007,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,Not Available,1
11008,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,17,1
11009,JACKSON,Rate of readmission for CABG,20.5,Not Available,1
11010,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.8,1
11011,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,21.5,1
11012,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.8,1
11013,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,16.6,1
11014,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,19.5,1
11015,JACKSON,Rate of readmission for stroke patients,20.5,13,1
11016,JACKSON,Hospital return days for heart attack patients,20.5,12.1,1
11017,JACKSON,Hospital return days for heart failure patients,20.5,-7.7,1
11018,JACKSON,Hospital return days for pneumonia patients,20.5,7.6,1
11019,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,17.9,1
11020,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,16.2,1
11021,JACKSON,Rate of readmission for CABG,20.5,Not Available,1
11022,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.3,1
11023,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,20.8,1
11024,JACKSON,Rate of readmission after hip/knee replacement,20.5,3.7,1
11025,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.5,1
11026,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,16.9,1
11027,JACKSON,Rate of readmission for stroke patients,20.5,11.5,1
11028,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,1
11029,JACKSON,Hospital return days for heart failure patients,20.5,Not Available,1
11030,JACKSON,Hospital return days for pneumonia patients,20.5,Not Available,1
11031,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,Not Available,1
11032,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,1
11033,JACKSON,Rate of readmission for CABG,20.5,Not Available,1
11034,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,Not Available,1
11035,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,Not Available,1
11036,JACKSON,Rate of readmission after hip/knee replacement,20.5,Not Available,1
11037,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,Not Available,1
11038,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,Not Available,1
11039,JACKSON,Rate of readmission for stroke patients,20.5,Not Available,1
11040,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,16.2,1
11041,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,27.2,1
11042,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,20.5,1
11043,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,0.95
11044,JACKSON,Hospital return days for heart failure patients,20.5,Not Available,0.95
11045,JACKSON,Hospital return days for pneumonia patients,20.5,-12.5,0.95
11046,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,Not Available,0.95
11047,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,0.95
11048,JACKSON,Rate of readmission for CABG,20.5,Not Available,0.95
11049,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,Not Available,0.95
11050,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,Not Available,0.95
11051,JACKSON,Rate of readmission after hip/knee replacement,20.5,Not Available,0.95
11052,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15,0.95
11053,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,16.9,0.95
11054,JACKSON,Rate of readmission for stroke patients,20.5,Not Available,0.95
11055,JACKSON,Hospital return days for heart attack patients,20.5,15.1,0.95
11056,JACKSON,Hospital return days for heart failure patients,20.5,26.7,0.95
11057,JACKSON,Hospital return days for pneumonia patients,20.5,10.1,0.95
